time,th1,w1,th2,w2
0.00000000000000000000000000000000,3.14944658196054572130151427700184,0.00000000000000000000000000000000,0.27942721723903379826836612664920,0.00000000000000000000000000000000
0.00250062515628907220538446054547,3.14944062730183960141516763542313,-0.00340067443954445792000940151922,0.27941443852425307259323972175480,-0.01355181107635020781865264893895
0.00500125031257814441076892109095,3.14942475139291300223476355313323,-0.00680120836593673446651697744869,0.27936212423498008039501883104094,-0.02710331515585724312944471137143
0.00750187546886721661615338163642,3.14939895468112673881933005759493,-0.01020125718069190765002751675183,0.27927027624210942757798648017342,-0.04065378935377939734197028087692
0.01000250062515628882153784218190,3.14936323861963529679997009225190,-0.01360047623066228811294919864849,0.27913889852591200479992039618082,-0.05420251012497022402580881816903
0.01250312578144536015956056473897,3.14931760566785623467467303271405,-0.01699852079044660707607405925046,0.27896799717824705133750740060350,-0.06774875283438695772186832755324
0.01500375093773443149758328729604,3.14926205929199509725435746076982,-0.02039504604527742070985141253914,0.27875758040602643950123251670448,-0.08129179132717882783065732610339
0.01750437609402350283560600985311,3.14919660396562095527883684553672,-0.02378970707457834371512106486080,0.27850765853593312249003588476626,-0.09483089749819992309021188248153
0.02000500125031257417362873241018,3.14912124517028546577535053074826,-0.02718215883638314817050130045573,0.27821824402039518897566949817701,-0.10836534086079388505829967925820
0.02250562640660164551165145496725,3.14903598939619122631938807899132,-0.03057205615280876240258400855510,0.27788935144481735628474439181446,-0.12189438811470007517634428495512
0.02500625156289071684967417752432,3.14894084414289920914598042145371,-0.03395905369677430091224223929203,0.27752099753607284426948353939224,-0.13541730271293372922514208767097
0.02750687671917978818769690008139,3.14883581792007660737908736336976,-0.03734280598015843333215002530778,0.27711320117225801684668340385542,-0.14893334442749667223537812787981
0.03000750187546885952571962263846,3.14872092024827621159488444391172,-0.04072296734358758774074971142909,0.27666598339371339942971417258377,-0.16244176891377967719698460768996
0.03250812703175793433318929714915,3.14859616165974776080815900058951,-0.04409919194804739345228128399867,0.27617936741531484701184240293514,-0.17594182727352178363666723726055
0.03500875218804700567121201970622,3.14846155369927105382998888671864,-0.04747113376851019167501632978201,0.27565337864003869317031103491900,-0.18943276561619873388231383160019
0.03750937734433607700923474226329,3.14831710892500726828302504145540,-0.05083844658977115793518919417693,0.27508804467380570946133389043098,-0.20291382461871804165909338735219
0.04001000250062514834725746482036,3.14816284090936093775781046133488,-0.05420078400468598955885823897916,0.27448339534160848263155685344827,-0.21638423908330581268977255149366
0.04251062765691421968528018737743,3.14799876423984947848566662287340,-0.05755779941500271945642452919856,0.27383946270492742769420146942139,-0.22984323749347798648834384493966
0.04501125281320329102330290993450,3.14782489451996250195975335373078,-0.06090914603498032847683774093639,0.27315628108044093247386285838729,-0.24329004156799710623104715523368
0.04751187796949236236132563249157,3.14764124837001757484244990337174,-0.06425447689798674533179223544721,0.27243388706003529575738753010228,-0.25672386581272554906263394514099
0.05001250312578143369934835504864,3.14744784342798844534172530984506,-0.06759344486626825410091612411634,0.27167231953212067629976900207112,-0.27014391707029505873549624084262
0.05251312828207050503737107760571,3.14724469835030751241333746293094,-0.07092570264408215585660855140304,0.27087161970425910340054542757571,-0.28354939406752494024388511206780
0.05501375343835957637539380016278,3.14703183281262655057730626140255,-0.07425090279438398277456201412861,0.27003183112711093283309082835331,-0.29693948696053146241169429231377
0.05751437859464864771341652271985,3.14680926751052769674288356327452,-0.07756869775925975818431368224992,0.26915299971970674253185507041053,-0.31031337687748467013548747672758
0.06001500375093771905143924527692,3.14657702416017448499019337759819,-0.08087873988429299110247683302077,0.26823517379605060773073432756064,-0.32367023545898221392747018398950
