time,lexp
0.05502319335937500000000000000000,3.13143157826472018356867010879796
0.10504150390625000000000000000000,2.84411316370033517841875436715782
0.15502929687500000000000000000000,2.91190166972829533875710694701411
0.20507812500000000000000000000000,2.85023498615010550949477874382865
0.25488281250000000000000000000000,2.93785249529738790030819473031443
0.30371093750000000000000000000000,2.99866871494303310896611947100610
0.35253906250000000000000000000000,3.04262823023503869990236125886440
0.40136718750000000000000000000000,3.09752145870604556066041368467268
0.45019531250000000000000000000000,3.11553919249408917124810614041053
0.49902343750000000000000000000000,3.10089403812685082684197368507739
0.54785156250000000000000000000000,3.09544324891608058081260423932690
0.59667968750000000000000000000000,3.42686988763928912504752588574775
0.64550781250000000000000000000000,3.59494475133186597304302267730236
0.69433593750000000000000000000000,3.97948567156768540087341534672305
0.74316406250000000000000000000000,4.15670148900604896624599859933369
0.79199218750000000000000000000000,4.40014258633839627776751513010822
0.84082031250000000000000000000000,4.55925950958254500022803767933510
0.88964843750000000000000000000000,4.68652269424465117708678008057177
0.93847656250000000000000000000000,4.82459348583847624780673868372105
0.98730468750000000000000000000000,4.88980004098241138876801414880902
1.03613281250000000000000000000000,4.98393708409849889306997283711098
1.08496093750000000000000000000000,5.12150400632081126417460836819373
1.13378906250000000000000000000000,5.19054700367343269107323067146353
1.18261718750000000000000000000000,5.18238004445799926855897865607403
1.23144531250000000000000000000000,5.16850676983231771544069488300011
1.28027343750000000000000000000000,5.12128284795228871928429725812748
1.32910156250000000000000000000000,5.09286609194113371046341853798367
1.37792968750000000000000000000000,5.01679975823581170146781005314551
1.42675781250000000000000000000000,4.90257570034401535252754911198281
1.47558593750000000000000000000000,4.75884839500450684823817937285639
1.52441406250000000000000000000000,4.60846315030844433380252667120658
1.57324218750000000000000000000000,4.42409788959834582300345573457889
1.62207031250000000000000000000000,4.25415127236822687706307988264598
1.67089843750000000000000000000000,4.09940242818548306047432561172172
1.71972656250000000000000000000000,3.98378051093022111928121375967748
1.76855468750000000000000000000000,3.90303859382304763059323704510462
1.81738281250000000000000000000000,3.85787767199391318229118041926995
1.86621093750000000000000000000000,3.86131338876379626157131497166120
1.91503906250000000000000000000000,3.92259131172207942128693503036629
1.96386718750000000000000000000000,3.96559350618042660840956159518100
2.01562500000000000000000000000000,3.40830455503392171223708828620147
2.07421875000000000000000000000000,3.77062195002013567091125878505409
2.13281250000000000000000000000000,3.43568819084938992247657552070450
2.19140625000000000000000000000000,3.37322335599032152586573829466943
2.25000000000000000000000000000000,3.32777983842077107468071517359931
2.30859375000000000000000000000000,3.34341715484332269170408835634589
2.36718750000000000000000000000000,3.31523360042248871337733362452127
2.42578125000000000000000000000000,3.31823143446901847042340705229435
2.48437500000000000000000000000000,3.28860099404574501846809653216042
2.54296875000000000000000000000000,3.19289835442883074279052380006760
2.60156250000000000000000000000000,3.07805228309423961619017973134760
2.66015625000000000000000000000000,2.94506003369714175477156459237449
2.71875000000000000000000000000000,2.87423633007882539658339737798087
2.77734375000000000000000000000000,2.83319802001854448292306187795475
2.83593750000000000000000000000000,2.79409846351512491935409343568608
2.89453125000000000000000000000000,2.80059285614087372096037142910063
2.95312500000000000000000000000000,2.79634378272929273734348498692270
3.01171875000000000000000000000000,2.80831262100560330452481139218435
3.07031250000000000000000000000000,2.83421845091917345982324150099885
3.12890625000000000000000000000000,2.85952642546902513487339092534967
3.18750000000000000000000000000000,2.87104073759164579726643751200754
3.24609375000000000000000000000000,2.86775926697685301647311462147627
3.30468750000000000000000000000000,2.88307686989262856869231654854957
3.36328125000000000000000000000000,2.87950032597017413493745152663905
3.42187500000000000000000000000000,2.95057886388883927608617341320496
3.48046875000000000000000000000000,2.98598073346985160014810389839113
3.53906250000000000000000000000000,2.89769657471683750316060468321666
3.59765625000000000000000000000000,2.74352253853705496666748331335839
3.65625000000000000000000000000000,2.64692184220666515415132380439900
