ic_2,2.21526186855088624838572286535054
ic_2,1.30008313497230365562984388816403
ic_2,1.16858313014650239125558073283173
ic_2,1.16858714496029558738143805385334
ic_2,1.16858750759538621011301984253805
ic_3,2.21526186855088624838572286535054
ic_3,1.30008313497230365562984388816403
ic_3,1.16858313014650239125558073283173
ic_3,1.16858714496029558738143805385334
ic_3,1.16858750759538621011301984253805
ic_4,2.13974400633272709981724801764358
ic_4,1.25862041887677711393678237072891
ic_4,1.06512572217650935968435987888370
ic_4,1.06509850753156665170706673961831
ic_4,1.06509692395972366263379171869019
ic_5,2.13974400633272709981724801764358
ic_5,1.24148315196953329397899778996361
ic_5,0.94110313191735706084273260785267
ic_5,0.94111216848610079743764345039381
ic_5,0.94111229900048876118034968385473
ic_6,2.22704412842011789663843046582770
ic_6,1.09645535905984847779848223581212
ic_6,1.11399750349474002675265182915609
ic_6,1.11399936442151092919061738939490
ic_6,1.11399908135023051336531807464780
ic_7,2.16639903956921475725039272219874
ic_7,1.16266515040775386680138581141364
ic_7,0.94402160595832917966419017830049
ic_7,0.94403915959856465889288301696070
ic_7,0.94403901675708212781756856202264
