time,lexp
0.05502751375687843921960980490245,-0.41430774436543998939797006642038
0.10505252626313156578289144572286,0.14675657633180158589958352877147
0.15507753876938469234617308654327,0.71519881885158165246707540063653
0.20510255127563781890945472736368,1.28330883966579789579043335834285
0.25512756378189094547273636818409,1.90964795547550547638593343435787
0.30515257628814407203601800900450,2.57754440054666034143338038120419
0.35517758879439719859929964982491,3.22383683991449521144545542483684
0.40520260130065032516258129064532,3.93104184794235456124056327098515
0.45522761380690345172586293146573,3.10900240016089401962062765960582
0.50525262631315657828914457228614,3.17521488867943268985527538461611
0.55527763881940970485242621310655,2.20562784142836010303767579898704
0.60530265132566283141570785392696,1.44532261666015515721994688647101
0.65532766383191595797898949474737,0.90692002064362720048507071624044
0.70535267633816908454227113556778,0.99737058958070690106723077406059
0.75537768884442221110555277638819,1.19654914309459625698650597769301
0.80540270135067533766883441720860,1.21389088290096824884756188112078
0.85542771385692846423211605802901,1.16853559696320496996690962987486
0.90545272636318159079539769884942,1.26860991027917302531591303704772
0.95547773886943471735867933966983,1.56409398326504778253820404643193
1.00550275137568784392196098049024,1.89733464430210863049808267533081
1.05552776388194097048524262131065,0.70691737285437650228914208128117
1.10555277638819409704852426213106,1.24174030420900516347160191799048
1.15557778889444722361180590295147,1.05209496455589435193189729034202
1.20560280140070035017508754377188,1.10912013610173443289852457382949
1.25562781390695347673836918459229,1.25735867244621779548197082476690
1.30565282641320660330165082541270,1.35086099106276691372841014526784
1.35567783891945972986493246623311,1.33881122995911416850844943837728
1.40570285142571285642821410705352,1.29462427601362706219845222221920
1.45572786393196598299149574787393,1.26224992600153251842698409745935
1.50575287643821910955477738869434,1.25683353375371553717343431344489
1.55577788894447223611805902951475,1.27877528338406687424821939202957
1.60580290145072536268134067033516,1.31670258761876945996505128277931
1.65582791395697848924462231115557,1.35591643707324061018937300104881
1.70585292646323161580790395197598,1.38728151946533095895119913620874
1.75587793896948474237118559279639,1.40860874544899195015545956266578
1.80590295147573786893446723361680,1.42069521883063432099447709333617
1.85592796398199099549774887443721,1.42418253313019715911025286914082
1.90595297648824412206103051525762,1.42019285314623711080628254421754
1.95597798899449724862431215607803,1.41245008355312484660259997326648
2.00600300150075037518759379689844,1.40716047936233046300458227051422
2.05602801400700350175087543771885,1.41041978934529610434367441484937
2.10605302651325662831415707853926,1.42687364169427377547094692999963
2.15607803901950975487743871935967,1.46014245917484219994264549313812
2.20610305152576288144072036018008,1.51277614297976681356772132858168
2.25612806403201600800400200100049,1.61422213431409034001262625679374
2.30615307653826913456728364182090,1.81067466552477207564209038537228
2.35617808904452226113056528264131,2.08064618730708339455759414704517
2.40620310155077538769384692346172,2.05218202667899962676756331347860
2.45622811405702851425712856428213,1.90042093939657696921585738891736
2.50625312656328164082041020510254,1.63760785582530243864596286584856
2.55627813906953476738369184592295,1.47931045981358710861286454019137
2.60630315157578789394697348674336,1.37549827106393540709916578634875
2.65632816408204102051025512756377,1.31992504330405235890566473244689
2.70635317658829414707353676838418,1.28703156690211861779005175776547
2.75637818909454727363681840920459,1.26606201220873870738614641595632
2.80640320160080040020010005002500,1.25232405453763684377577192208264
2.85642821410705352676338169084541,1.24332500572772497449136608338449
2.90645322661330665332666333166582,1.23788840000122268847349005227443
2.95647823911955977988994497248623,1.23610836157587455907957973977318
3.00650325162581290645322661330664,1.23838457826820236284959264594363
3.05652826413206603301650825412705,1.24441369780120325572170258965343
3.10655327663831915957978989494746,1.25300717819963969290597560757305
3.15657828914457228614307153576787,1.26191371585903699958919332857477
3.20660330165082541270635317658828,1.26811756825731292153136564593296
3.25662831415707853926963481740869,1.27040912152440332860692251415458
3.30665332666333166583291645822911,1.27337998842514377173529283027165
3.35667833916958479239619809904952,1.29040083158663887452632934582653
3.40670335167583791895947973986993,1.34421012617397783728279136994388
3.45672836418209104552276138069034,1.44675613415143899942449934314936
3.50675337668834417208604302151075,1.54198882420915461821664393937681
3.55677838919459729864932466233116,1.68247813017955483161358642973937
3.60680340170085042521260630315157,1.56382882804956957478736967459554
3.65682841420710355177588794397198,1.64156700956053103190868114324985
3.70685342671335667833916958479239,1.42954805897525694113880945224082
3.75687843921960980490245122561280,1.28568271198241679265095172013389
3.80690345172586293146573286643321,1.21902241148387524560803285567090
3.85692846423211605802901450725362,1.21104108241197261364163750840817
3.90695347673836918459229614807403,1.15788472170969147789776343415724
3.95697848924462231115557778889444,1.09902079235773353360627879737876
4.00700350175087543771885942971485,1.04755979147131683681948288722197
4.05702851425712856428214107053526,1.00729745644670543036625076638302
4.10705352676338169084542271135567,0.98478257189173934449399894219823
4.15707853926963481740870435217608,0.98959898866415973994747901087976
4.20710355177588794397198599299649,1.02136057190060980381929311988642
4.25712856428214107053526763381690,1.06569123442952640168357447691960
4.30715357678839419709854927463731,1.10879433905910551594331536762184
4.35717858929464732366183091545772,1.14414871037087939598109187500086
4.40720360180090045022511255627813,1.17018194785648455003013168607140
