0.00000000000000000000000000000000,-0.00785375293344259262084960937500,0.99996918439865112304687500000000,0.27197527885437011718750000000000,0.03991931676864624023437500000000
0.00500125018879771232604980468750,-0.00782967358827590942382812500000,0.99996936321258544921875000000000,0.27194964885711669921875000000000,0.03990501165390014648437500000000
0.01000250037759542465209960937500,-0.00776506401598453521728515625000,0.99996984004974365234375000000000,0.27181094884872436523437500000000,0.03984630107879638671875000000000
0.01500375010073184967041015625000,-0.00766040151938796043395996093750,0.99997067451477050781250000000000,0.27155867218971252441406250000000,0.03974324464797973632812500000000
0.02000500075519084930419921875000,-0.00751520879566669464111328125000,0.99997174739837646484375000000000,0.27119335532188415527343750000000,0.03959602117538452148437500000000
0.02500625140964984893798828125000,-0.00732996268197894096374511718750,0.99997311830520629882812500000000,0.27071449160575866699218750000000,0.03940492868423461914062500000000
0.03000750206410884857177734375000,-0.00710466271266341209411621093750,0.99997478723526000976562500000000,0.27012211084365844726562500000000,0.03917026519775390625000000000000
0.03500875085592269897460937500000,-0.00683907093480229377746582031250,0.99997663497924804687500000000000,0.26941657066345214843750000000000,0.03889244794845581054687500000000
0.04001000151038169860839843750000,-0.00653342530131340026855468750000,0.99997866153717041015625000000000,0.26859760284423828125000000000000,0.03857189416885375976562500000000
0.04501125216484069824218750000000,-0.00618796376511454582214355468750,0.99998086690902709960937500000000,0.26766508817672729492187500000000,0.03820931911468505859375000000000
0.05001250281929969787597656250000,-0.00580244790762662887573242187500,0.99998319149017333984375000000000,0.26661935448646545410156250000000,0.03780525922775268554687500000000
0.05501375347375869750976562500000,-0.00537735410034656524658203125000,0.99998551607131958007812500000000,0.26546001434326171875000000000000,0.03736037015914916992187500000000
0.06001500412821769714355468750000,-0.00491292076185345649719238281250,0.99998795986175537109375000000000,0.26418700814247131347656250000000,0.03687566518783569335937500000000
0.06501625478267669677734375000000,-0.00440890947356820106506347656250,0.99999028444290161132812500000000,0.26280060410499572753906250000000,0.03635179996490478515625000000000
0.07001750171184539794921875000000,-0.00386579660698771476745605468750,0.99999254941940307617187500000000,0.26130053400993347167968750000000,0.03578984737396240234375000000000
0.07501874864101409912109375000000,-0.00328382058069109916687011718750,0.99999463558197021484375000000000,0.25968673825263977050781250000000,0.03519076108932495117187500000000
0.08001999557018280029296875000000,-0.00266298139467835426330566406250,0.99999648332595825195312500000000,0.25795942544937133789062500000000,0.03455567359924316406250000000000
0.08502124249935150146484375000000,-0.00200375588610768318176269531250,0.99999797344207763671875000000000,0.25611838698387145996093750000000,0.03388565778732299804687500000000
0.09002248942852020263671875000000,-0.00130614405497908592224121093750,0.99999916553497314453125000000000,0.25416383147239685058593750000000,0.03318220376968383789062500000000
0.09502373635768890380859375000000,-0.00057062302948907017707824707031,0.99999982118606567382812500000000,0.25209563970565795898437500000000,0.03244632482528686523437500000000
0.10002498328685760498046875000000,0.00020256836432963609695434570312,1.00000000000000000000000000000000,0.24991384148597717285156250000000,0.03167968988418579101562500000000
