time,th1,w1,th2,w2
0.00000000000000000000000000000000,3.14159265358979311599796346854419,0.69813170079773179121929160828586,-0.17453292519943294780482290207146,0.69813170079773179121929160828586
0.00500083347224537441699787621019,3.14568284524499031107325208722614,0.70163867302759685973256864599534,-0.17042625393388144416917384660337,0.71802799037172715390653365830076
0.01000166694449074883399575242038,3.14979395319070443193254504876677,0.70522759054161654468373399140546,-0.16620347797695850244892312730371,0.73796925928969725472228446960798
0.01500250041673612325099362863057,3.15392645021879181044255346932914,0.70889636332433481058501456573140,-0.16186435158052359106761741713854,0.75794692276124653318447599303909
0.02000333388898149766799150484076,3.15808079689992249328156503906939,0.71264294274483441782308545953128,-0.15740867911349334939963284796249,0.77795232760636978674995134497294
0.02500416736122687208498938105095,3.16225744181728618542592812445946,0.71646532447775512775223205608199,-0.15283631546361917119547513266298,0.79797674561259013259473249490838
0.03000500083347224650198725726113,3.16645682181756171758024720475078,0.72036155151440639521354114549467,-0.14814716647775419411381392365001,0.81801136699297483101389616422239
0.03500583430571761744953818151771,3.17067936227972779761330457404256,0.72432971726727657379996117015253,-0.14334118943996629336190551384789,0.83804729398132005169230751562282
0.04000666777796299533598300968151,3.17492547740230257602433994179592,0.72836796877025267171745781524805,-0.13841839358664193015968635336321,0.85807553460298191527755307106418
0.04500750125020837322242783784532,3.17919557050962398037086131807882,0.73247450997575058728727981360862,-0.13337884065749922024579632306995,0.87808699666220868529364906862611
0.05000833472245375110887266600912,3.18349003437778543812441967020277,0.73664760514871208130216473364271,-0.12822264548118952887101329451980,0.89807248198938405270297380411648
0.05500916819469912899531749417292,3.18780925158084471604524878785014,0.74088558235605084245634088802035,-0.12294997659391296296327311665664,0.91802268099430406333993914813618
0.06001000166694450688176232233673,3.19215359485791250193642554222606,0.74518683704862975769600552666816,-0.11756105688920191754132105188546,0.93792816757446795250530158227775
0.06501083513918988476820715050053,3.19652342750171847285400872351602,0.74954983573122124784759989779559,-0.11205616429674140899219736411396,0.95777939443032555910662040332681
0.07001166861143526265465197866433,3.20091910376921839898045618610922,0.75397311971415303943899743899237,-0.10643563248778996344068303869790,0.97756668884247899242723178758752
0.07501250208368064054109680682814,3.20534096931477785474839947710279,0.75845530893847157294374028424500,-0.10069985160444416827374425338348,0.99728024896893330275560174413840
0.08001333555592601842754163499194,3.20978936164641304173983371583745,0.76299510586447816251620679395273,-0.09484926900964980867048126356167,1.01691014072359209308160643558949
0.08501416902817139631398646315574,3.21426461060551948989427728520241,0.76759129941141590602882160965237,-0.08888439005450576857469968672376,1.03644629530025489394517990149325
0.09001500250041677420043129131955,3.21876703887043769114484348392580,0.77224276893392529430570903059561,-0.08280577885903178669835256187071,1.05587850740933353321793219947722
0.09501583597266215208687611948335,3.22329696248413188897075087879784,0.77694848821865403198927424455178,-0.07661405910217938819428695751412,1.07519643429730149541967421100708
0.10001666944490752997332094764715,3.22785469140615211003364493080880,0.78170752948213262367715969958226,-0.07030991481645748608642065846652,1.09438959562146065351839752111118
0.10501750291715290785976577581096,3.23244053008893938994106065365486,0.78651906734872456539164886635263,-0.06389409118212222016275347868941,1.11344737425486317583533946162788
0.11001833638939828574621060397476,3.23705477807841734971816549659707,0.79138238278516670476392391719855,-0.05736739531544523401640489623787,1.13235901809810002305312082171440
0.11501916986164366363265543213856,3.24169773063866317741599232249428,0.79629686696595824990652090491494,-0.05073069704512957189823652015548,1.15111364297603957496107796032447
0.12002000333388904151910026030237,3.24636967940030585211275138135534,0.80126202504167709506077699188609,-0.04398492967048975299526603066624,1.16970023669840594848778891901020
0.12502083680613440552775728065171,3.25107091303213335820032625633758,0.80627747978023789343637872661930,-0.03713109069455575173002159772295,1.18810766436319359407036699849414
0.13002167027837976953641430100106,3.25580171793520678491518083319534,0.81134297504920760424340642202878,-0.03017024252480416529609286158120,1.20632467498123330251758034137310
0.13502250375062513354507132135041,3.26056237895859712949686581850983,0.81645837910560725703135176445358,-0.02310351313376807561028591919694,1.22433990949863469310798791411798
0.14002333722287049755372834169975,3.26535318013565145633947395253927,0.82162368765820747995576311950572,-0.01593209667133549042872253664882,1.24214191029121989728878361347597
0.14502417069511586156238536204910,3.27017440543949344800012113410048,0.82683902666622965949017043385538,-0.00865725402012072070556669700636,1.25971913220131948030200419452740
0.15002500416736122557104238239845,3.27502633955623823069913669314701,0.83210465483764617378170669326209,-0.00128031328489038812717959459064,1.27705995518231429919353558943840
0.15502583763960658957969940274779,3.27990926867418597367986876633950,0.83742096578999614120419892060454,0.00619732979334688439954081928818,1.29415269860998183304445774410851
0.16002667111185195358835642309714,3.28482348128703094403135764878243,0.84278848983685339391058732871898,0.01377421150831278917614497458999,1.31098563731192618853071962803369
0.16502750458409731759701344344649,3.28976926900890020988299511373043,0.84820789536385921003613930224674,0.02144879995450768225828674928835,1.32754701935709040760968946415232
0.17002833805634268160567046379583,3.29474692739881369618615281069651,0.85367998975961145724511425214587,0.02921949489858221074567445896264,1.34382508563647284915987256681547
0.17502917152858804561432748414518,3.29975675679194502265545452246442,0.85920571986873817138530284864828,0.03708462776644826791594411474762,1.35980809125368184986371034028707
0.18003000500083340962298450449453,3.30479906313486493374398378364276,0.86478617193720985767413367284462,0.04504246175664038120967092027058,1.37548432872982551167240217182552
0.18503083847307877363164152484387,3.30987415882175417536359418591019,0.87042257102339004593005711285514,0.05309119209045029541549354235030,1.39084215301149538568381558434339
0.19003167194532413764029854519322,3.31498236352841368912436337268446,0.87611627985250883909884578315541,0.06122894640927677156749808773384,1.40587000825327246289475624507759
0.19503250541756950164895556554256,3.32012400504074900453588270465843,0.88186879709716281539044757664669,0.06945378532944997129749964415169,1.42055645632740223938128565350780
0.20003333888981486565761258589191,3.32529942007429912820271056261845,0.88768175507208435526251832925482,0.07776370316449728037344613085224,1.43489020699314018258974101627246
0.20503417236206022966626960624126,3.33050895508128785849066844093613,0.89355691683775406719547618195065,0.08615662882440673631112559860412,1.44886014963697440371959146432346
