time,lexp
0.05500550055005500038607380020039,2.16608739409272033071829355321825
0.10501050105010503732394511189341,2.13765080444284283345268704579212
0.15501550155015500487287738451414,2.17919812017571778994806663831696
0.20502050205020491691065842587705,2.24024616121747888186632735596504
0.25502550255025485670401508286886,2.30677918221287336919544941338245
0.30503050305030504629755228052090,2.37135645829995000966050611168612
0.35503550355035523589108947817294,2.42976442519084923077343773911707
0.40504050405040542548462667582498,2.48036264992348964852908466127701
0.45504550455045561507816387347702,2.52345384326549782016968492825981
0.50505050505050574916054983987124,2.56049618614845853059591718192678
0.55505550555055538364257472494501,2.59341591193608644871915203111712
0.60506050605060501812459961001878,2.62412051643553523305740782234352
0.65506550655065465260662449509255,2.65412630768691437666007004736457
0.70507050705070428708864938016632,2.68413424397586553027394984383136
0.75507550755075392157067426524009,2.71342751180957098000590121955611
0.80508050805080355605269915031386,2.73925568489665094418228363792878
0.85508550855085319053472403538763,2.75712439651734353418532919022255
0.90509050905090282501674892046140,2.76327724884417813555614884535316
0.95509550955095245949877380553517,2.75821221449862719055090565234423
1.00510051005100220500310115312459,2.74703109136504375342724415531848
1.05510551055105294970815066335490,2.73589697282357846574996074195951
1.10511051105110369441320017358521,2.72883164468483307985025021480396
1.15511551155115443911824968381552,2.72710968193638825241009726596531
1.20512051205120518382329919404583,2.73005467311300709098986772005446
1.25512551255125592852834870427614,2.73581727490032289296095768804662
1.30513051305130667323339821450645,2.74171705579370561522978277935181
1.35513551355135741793844772473676,2.74429474647858473446149218943901
1.40514051405140816264349723496707,2.73935765815955312163509915990289
1.45514551455145890734854674519738,2.72227191933908363452587764186319
1.50515051505150965205359625542769,2.68864584813182450062640782562084
1.55515551555156039675864576565800,2.63539199121859946117751860583667
1.60516051605161114146369527588831,2.56226875498329098590488683839794
1.65516551655166188616874478611862,2.47476125215914199984013066568878
1.70517051705171263087379429634893,2.38917981702873527538599773833994
1.75517551755176337557884380657924,2.33314675100857993328418160672300
1.80518051805181412028389331680955,2.32360525526926409156658337451518
1.85518551855186486498894282703986,2.34782745310896867607652893639170
1.90519051905191560969399233727017,2.39704889119067177105648625001777
1.95519551955196635439904184750048,2.53263541920074208846358487789985
2.00520052005201687705948643269949,2.76634523315707125945550615142565
2.05520552055206540131848669261672,2.91786879402634591329501745349262
2.10521052105211392557748695253395,2.78080389033746167015692662971560
2.15521552155216244983648721245117,2.84935310749234949057040466868784
2.20522052205221097409548747236840,2.41624917615206058485455287154764
2.25522552255225949835448773228563,2.09428600749351812027043706621043
2.30523052305230802261348799220286,1.99675657854399335455752861889778
2.35523552355235654687248825212009,1.92885134399838031882268296612892
2.40524052405240507113148851203732,1.90800578071452919814987581048626
2.45524552455245359539048877195455,1.91176015785233688326627543574432
2.50525052505250211964948903187178,1.90989809811678701301218552544015
